id,smiles
CHEMBL395341,CC(Cc1c[nH]c2ccc(F)cc12)NS(=O)(=O)c3c(C)cc(C)cc3C
CHEMBL236018,CCC1(CC(O)(Cc2cc3c(C)cc(cc3[nH]2)C#N)C(F)(F)F)CCCc4ccccc14
CHEMBL1200600,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)C)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14
CHEMBL1917246,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc5nc6ccccc6s5
CHEMBL3093445,Cc1cc(C)c(c(C)c1)S(=O)(=O)NC(Cc2c[nH]c3cccc(C)c23)C(F)(F)F
CHEMBL552769,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSCCNC(=S)NCCCN(C)CCCNC(=O)CCNC(=O)c5cc(NC(=O)c6cc(NC(=O)c7cc(NC(=O)c8cc(NC(=O)CCCNC(=O)c9cc(NC(=O)c%10nccn%10C)cn9C)cn8C)cn7C)cn6C)cn5C
CHEMBL221686,COc1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC)[C@@H]4CCC5=CC(=O)CCC5=C24
CHEMBL3582119,CC1(C)Nc2c3CCCc3c(cc2C(C)(C)C1=O)c4cccc5nccn45
CHEMBL3582116,Cc1ncn(C)c1c2cc3c(NC(C)(C)C(=O)C3(C)C)c4CCCc24
CHEMBL3261400,C[C@@H](COc1cccc2ncccc12)NS(=O)(=O)c3cccc(c3)C#N
CHEMBL2107797,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2(O)C#C
CHEMBL3358941,CC(C)(CC(O)(Cc1cc2cc(ncc2[nH]1)N3CCOCC3)C(F)(F)F)c4cccc(c4)S(=O)(=O)N
CHEMBL3582113,Cc1onc(C)c1c2cc3c(NC(C)(C)C(=O)C3(C)C)c4CCCCc24
CHEMBL430192,CC(Cc1c(C)[nH]c2ccccc12)NS(=O)(=O)c3c(Cl)cc(Cl)cc3Cl
CHEMBL497472,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NC(C)(C)C)C(=O)CO
CHEMBL1254494,CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c3cc(Cl)cc4CCOc34
CHEMBL1911657,Cc1cc2CCOc2c(c1)C(C)(C)CC(O)(Cc3cc4ccccc4[nH]3)C(F)(F)F
CHEMBL1911655,CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F)c3cccc4CCOc34
CHEMBL218214,CSc1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC)[C@@H]4CCC5=CC(=O)CCC5=C24
CHEMBL1911653,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3ccc(cc3[nH]2)C(F)(F)F)C(F)(F)F
CHEMBL1911652,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3ccc(C)cc3[nH]2)C(F)(F)F
CHEMBL397212,CN(C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc4ccc(cc4)C#N)[C@@H]5OCC6=CC(=O)CCC6=C25
CHEMBL2419309,CC1N(C)C(=O)C(=C1c2ccc3OCC(=O)Nc3c2)c4ccc(F)cc4
CHEMBL510216,CCC[C@@]12CC[C@@](O)(C[C@H]1CCc3cc(O)ccc23)C#CC
CHEMBL4096557,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2c3cccc(c3)C(=O)N4CCC[C@@H]4C(=O)N)c1)c5ccccc5
CHEMBL1917248,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CSc4nc5ccccc5s4)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]6(C)C=CC(=O)C=C16
CHEMBL193798,C[C@]12Cc3cnn(c3C=C1CCCC24O[C@@H]([C@H](O4)c5ccccc5)c6ccccc6)c7ccc(F)cc7
CHEMBL2112311,CC[C@@H]1[C@H](C)CNc2cc3OC(=O)C=C(c3cc12)C(F)(F)F
CHEMBL2407651,C[C@@H](N1C(=O)O[C@](Cc2ccc(F)cc2)(C(=O)NCc3ccc(Cl)c(Cl)c3)C1=O)c4ccc(F)cc4
CHEMBL2024024,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CSc5cnc6ccccc6n5)[C@@]4(C)C[C@H](O)[C@H]23
CHEMBL1917249,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](OC(=O)c5occc5)(C(=O)CSc6nccc7ccccc67)[C@@]4(C)C[C@H](O)[C@H]23
CHEMBL195654,C[C@@H]1CC(C)(C)O[C@]2(CCC3=Cc4c(C[C@]23C)cnn4c5ccc(F)cc5)O1
CHEMBL362914,C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4ccc(F)nc4)c5ccc(F)cc5
CHEMBL293388,COc1cccc2OC(c3cccs3)c4cc(NS(=O)(=O)C)ccc4c12
CHEMBL1911545,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cccc(C)c3[nH]2)C(F)(F)F
CHEMBL2022861,C[C@]12Cc3cnn(C4CCCCC4)c3C=C1CC[C@H]5[C@@H]6CC[C@](O)(C(=O)CSc7ccc8ccccc8n7)[C@@]6(C)C[C@H](O)[C@H]25
CHEMBL241694,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C
CHEMBL397018,COc1ccccc1c2ccc3NC(C)(C)C=C(C(C)OC\C=C\C)c3c2
CHEMBL538939,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@@]2(C)[C@]1(O)C(=O)CSCCNC(=S)NCCNC(=O)c5cc(NC(=O)c6cc(NC(=O)c7cc(NC(=O)c8nccn8C)cn7C)cn6C)cn5C
CHEMBL205414,COc1ccccc1c2ccc3NC(C)(C)C=C(CSc4ccc(Cl)cc4)c3c2
CHEMBL1258901,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)\C=C\CC(F)(F)C(F)(F)C(F)(F)F
CHEMBL296624,COc1cccc2OC(CC(=C)Br)c3c(ccc4NC(C)(C)C=C(C)c34)c12
CHEMBL561475,CCN(CC(O)(CNc1cc(C)cc2c1cnn2c3ccc(F)cc3)C(F)(F)F)C(=O)c4ccccc4
CHEMBL282650,CC1(C)OC(=Nc2ccc(cc12)c3csc(c3)C#N)S
CHEMBL3093448,Cc1cc(C)c(c(C)c1)S(=O)(=O)NC(Cc2c[nH]c3c(C)cccc23)C(F)(F)F
CHEMBL296623,COc1cccc2OC(CC(=C)COC(=O)C)c3c(ccc4NC(C)(C)C=C(C)c34)c12
CHEMBL1911544,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cccc(F)c3[nH]2)C(F)(F)F
CHEMBL3093444,CC(C)(Cc1c[nH]c2ccccc12)NS(=O)(=O)c3c(N)cc(Cl)cc3Cl
CHEMBL3093447,Cc1ccc2c(CC(NS(=O)(=O)c3c(C)cc(C)cc3C)C(F)(F)F)c[nH]c2c1
CHEMBL291610,COc1cccc2OC(c3cccnc3)c4cc(NS(=O)(=O)C)ccc4c12
CHEMBL3093443,Cc1cc(C)c(c(C)c1)S(=O)(=O)NC(Cc2c[nH]c3ccccc23)C(F)(F)F
CHEMBL1086484,Fc1ccc(cc1)n2ncc3cc(ccc23)c4ccc(NS(=O)(=O)Cc5ccccc5)cc4C(F)(F)F
CHEMBL3578274,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)C(F)(F)F)c5ccc(F)cc5
CHEMBL416465,COc1cccc2OC(CC(=C)CO)c3c(ccc4NC(C)(C)C=C(C)c34)c12
CHEMBL450943,CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3CCCc4cc(ccc34)[N+](=O)[O-])C(F)(F)F)cc12
CHEMBL3264936,CCN1C(=NN(Cc2ccc(cc2)C(C)(C)C)C1=O)CCCc3ccc(cc3)c4ccc(NS(=O)(=O)c5ccc(cc5)c6ccc(OC)cc6)cc4
CHEMBL373083,Cc1ccccc1CC(O)(CC(C)(C)c2cc(F)ccc2O)C(=O)Nc3ccc4C(=O)OCc4c3
CHEMBL429987,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2ccc(cc2)C#N)C(F)(F)F
CHEMBL222127,COc1cc(F)c(cc1F)[C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC)[C@@H]4CCC5=CC(=O)CCC5=C24
CHEMBL2022653,Cn1c(SCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=Cc6c(C[C@]5(C)[C@H]4[C@@H](O)C[C@]23C)cnn6c7ccccc7)nc8ccccc18
CHEMBL238044,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2ccc3ccccc3c2)C(F)(F)F
CHEMBL3126953,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3ncncc3[nH]2)C(F)(F)F
CHEMBL1086260,CC(C)N(c1ccccc1)S(=O)(=O)c2ccc(c3ccc4c(cnn4c5ccc(F)cc5)c3)c(c2)C(F)(F)F
CHEMBL1668069,C[C@@H](CNc1cc(C)cc2c1cnn2c3ccc(cc3)S(=O)(=O)C)NS(=O)(=O)c4c(C)cc(C)cc4C
CHEMBL551863,CN(C)c1ccc(cc1)[C@H]2OC[C@@]3(C)[C@@H](CC[C@]34OCCC4=C)[C@@H]5CCC6=CC(=O)CCC6=C25
CHEMBL1095227,OC(c1ccc(Cl)c(Cl)c1)(c2ccc3c(cnn3c4ccc(F)cc4)c2)C(F)(F)F
CHEMBL419633,Cc1c(NS(=O)(=O)C)cccc1N(Cc2ccccc2)Cc3ccccc3
CHEMBL3261420,C[C@@H](CCc1cccc2c1cnn2c3ccc(F)cc3)NS(=O)(=O)c4c(C)cc(C)cc4C
CHEMBL3261421,CC(CSc1cccc2c1cnn2c3ccc(F)cc3)NS(=O)(=O)c4c(C)cc(C)cc4C
CHEMBL509182,C[C@@H](NC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO)c5ccccc5
CHEMBL2087293,OC(=O)Cc1cc(Br)c(N(Cc2ccc(Oc3ccc(Br)cc3Br)cc2)Cc4cc(F)cc(F)c4)c(Br)c1
CHEMBL392289,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2ccc(C=O)cc2Cl)C(F)(F)F
CHEMBL1095228,Cc1cccc(c1)C(O)(c2ccc3c(cnn3c4ccc(F)cc4)c2)C(F)(F)F
CHEMBL1668067,COc1ccc(cc1)n2ncc3c(NC[C@H](C)NS(=O)(=O)c4c(C)cc(C)cc4C)cc(C)cc23
CHEMBL1668066,C[C@@H](CNc1cc(C)cc2c1cnn2c3cccc(F)c3)NS(=O)(=O)c4c(C)cc(C)cc4C
CHEMBL371988,C[C@H]1OC2(CCCC3=Cc4c(C[C@]23C)cnn4c5ccc(F)cc5)O[C@@H]1C
CHEMBL370259,CC(C)(CC(O)(Cc1cccc(O)c1)C(=O)Nc2ccc3C(=O)OCc3c2)c4ccccc4
CHEMBL2022652,C[C@]12Cc3cnn(C4CCCCC4)c3C=C1CC[C@H]5[C@@H]6CC[C@](O)(C(=O)CO)[C@@]6(C)C[C@H](O)[C@H]25
CHEMBL1682419,C[C@@H]1[C@@H](O)C(C)(C)Nc2c(C)cc(c(F)c12)c3cccc4cc[nH]c34
CHEMBL294112,COC(=O)c1cccc2OC(c3ccccc3)c4cc(NS(=O)(=O)C)ccc4c12
CHEMBL362988,C[C@@H]1C[C@H](C)O[C@@]2(CCC3=Cc4c(C[C@]23C)cnn4c5ccc(F)cc5)O1
CHEMBL3933196,CCCS(=O)(=O)N[C@@H](C)[C@H](Oc1ccc2c(cnn2c3ccc(F)cc3)c1)c4ccccc4
CHEMBL394168,CCC1(CC(O)(CNC(=O)c2cnn(c2N)c3ccccc3)C(F)(F)F)CCCc4ccccc14
CHEMBL2022864,C[C@]12Cc3cnn(c3C=C1CC[C@H]4[C@@H]5CC[C@](O)(C(=O)COc6cnc7ccccc7n6)[C@@]5(C)C[C@H](O)[C@H]24)c8ccccc8
CHEMBL232250,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c3cc(Cl)c(Cl)cc3Cl
CHEMBL3261429,COc1ncc(cn1)n2ncc3c(NC[C@H](C)NS(=O)(=O)c4c(C)nn(C5CCCC5)c4C)cccc23
CHEMBL1762203,CC(C)(C)O\N=C\1/CC(C)(C)Nc2cc(F)c(c(F)c12)c3cccc4c(Cl)c[nH]c34
CHEMBL3582115,Cc1cnn(C)c1c2cc3c(NC(C)(C)C(=O)C3(C)C)c4CCCc24
CHEMBL553440,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSCCNC(=S)NCCCN(C)CCCNC(=O)CCNC(=O)c5cc(NC(=O)c6cc(NC(=O)c7cc(NC(=O)c8cc(NC(=O)c9nccn9C)cn8C)cn7C)cn6C)cn5C
CHEMBL553441,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@@]2(C)[C@]1(O)C(=O)NCCNC(=O)c5cc(NC(=O)c6cc(NC(=O)c7cc(NC(=O)c8nccn8C)cn7C)cn6C)cn5C
CHEMBL4070346,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2c3cccc(c3)C(=O)N4CCC[C@@H]4C(=O)N)c1)c5ccc6OCCOc6c5
CHEMBL232847,CN(C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc4ccccc4C)[C@@H]5OCC6=CC(=O)CCC6=C25
CHEMBL3126946,CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c3ccccc3S(=O)(=O)C
CHEMBL195962,CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3CCCCC3)CC(C)(C)c4cc(F)ccc4O)cc12
CHEMBL388363,COc1ccc(cc1OC)[C@@H]2[C@@H](C)[C@H](C)[C@H]2c3ccc(OC)c(OC)c3
CHEMBL195967,C[C@@H]1CC(C)(C)O[C@@]2(CCC3=Cc4c(C[C@]23C)cnn4c5ccc(F)cc5)O1
CHEMBL3906238,CCCCCS(=O)(=O)N[C@@H](C)[C@H](Oc1ccc2c(cnn2c3ccc(F)cc3)c1)c4ccccc4
CHEMBL430004,COc1ccccc1c2ccc3NC(C)(C)C=C(C(C)OCCc4ccc(Cl)cc4)c3c2
CHEMBL244714,CCO\N=C(/C)\c1ccsc1\C=C\2/Oc3ccc(O)c(OC)c3c4ccc5NC(C)(C)C=C(C)c5c24
CHEMBL196509,C[C@]12Cc3cnn(c3C=C1CCCC24OCCO4)c5ccc(F)cc5
CHEMBL3358944,CC(C)(CC(O)(Cc1cc2cc(ncc2[nH]1)S(=O)(=O)C)C(F)(F)F)c3ccccc3S(=O)(=O)C
CHEMBL3261410,C[C@@H](CNc1cccc2c1cnn2c3ccccc3)NS(=O)(=O)c4c(C)cc(C)cc4C
CHEMBL3126941,CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c3cc(F)ccc3O
CHEMBL185524,CC(=O)NCCOc1cccc(Oc2ccc(CN(Cc3ccccc3)c4cccc(NS(=O)(=O)C)c4C)cc2)c1
CHEMBL3955372,CCN(CC)c1cc2OC(=O)C=Cc2cc1c3ccc(C#N)n3C
CHEMBL304019,COc1cccc2OC(c3ccc(Cl)cc3)c4cc(NS(=O)(=O)C)ccc4c12
CHEMBL1094526,OC(c1cccc(Cl)c1)(c2ccc3c(cnn3c4ccc(F)cc4)c2)C(F)(F)F
CHEMBL1644761,Cc1cc(c(Cl)c2c1NC(C)(C)C(O)C2(C)C)c3cccc4cc[nH]c34
CHEMBL3923131,C[C@H](NS(=O)(=O)C)[C@H](Oc1ccc2c(cnn2c3ccc(F)cc3)c1)c4ccccc4
CHEMBL3937005,CCCCC#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(ccc4[C@H]3[C@@H](O)C[C@]12C)C(=O)Nc5cccnc5C
CHEMBL3901719,COc1cccc(c1)[C@@H](Oc2ccc3c(cnn3c4ccc(F)cc4)c2)[C@H](C)NC(=O)C(C)(C)C
CHEMBL396451,CN(C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc4ccccc4Br)[C@@H]5OCC6=CC(=O)CCC6=C25
CHEMBL182464,Cc1c(NS(=O)(=O)C)cccc1N(Cc2ccccc2)Cc3ccc(Oc4cccc(CCNC(=O)CCCC(=O)O)c4)cc3
CHEMBL65868,COc1cccc2OC(c3ccc(C)cc3)c4cc(NS(=O)(=O)C)ccc4c12
CHEMBL282575,C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)c5ccccc5)ccc34)[C@@H]1CC[C@@H]2O
CHEMBL235280,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2ccc(C)c3ccccc23)C(F)(F)F
CHEMBL1254345,CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c3cc(ccc3O)c4cncnc4
CHEMBL1254344,CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c3cc(ccc3O)c4cccnc4
CHEMBL205926,CCCSCC1=CC(C)(C)Nc2ccc(cc12)c3ccccc3OC
CHEMBL3891049,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(ccc4[C@H]3[C@@H](O)C[C@]12C)C(=O)Nc5ccncc5C
CHEMBL47463,COc1cccc2OC(C3CCC=C3)c4c(ccc5NC(C)(C)C=C(C)c45)c12
CHEMBL1254265,CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c3cc(ccc3O)c4ccccc4
CHEMBL134421,CC1=CC(C)(C)Nc2ccc3c4ccccc4O\C(=C/c5ccccc5)\c3c12
CHEMBL3261169,C[C@@H](COc1cccc2[nH]ccc12)NS(=O)(=O)c3c(C)cc(C)cc3C
CHEMBL394344,COc1ccccc1c2ccc3NC(C)(C)C=C(C(C)OC\C=C\c4ccccc4)c3c2
CHEMBL394345,COc1ccccc1c2ccc3NC(C)(C)C=C(C(C)OCCc4ccccc4)c3c2
CHEMBL394343,COc1ccccc1c2ccc3NC(C)(C)C=C(C(C)OCC=C(C)C)c3c2
CHEMBL1083149,Fc1ccc(cc1)n2ncc3cc(ccc23)c4ccc(cc4C(F)(F)F)S(=O)(=O)Nc5ccccc5
CHEMBL3093441,Nc1cc(Cl)cc(Cl)c1S(=O)(=O)NC(Cc2c[nH]c3ccccc23)C(F)(F)F
CHEMBL2181928,C[C@@H]1CN([C@@H](CO1)c2ccccc2)c3ccc4OCC(=O)Nc4n3
CHEMBL95644,COc1cccc2OC(c3cccc(c3)C(F)(F)F)c4c(ccc5NC(C)(C)C=C(C)c45)c12
CHEMBL1940547,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CSc5ccc6ccccc6n5
CHEMBL63768,COc1cccc2OC(c3ccccc3)c4c(Br)c(NS(=O)(=O)C)ccc4c12
CHEMBL551259,CSc1ccc(cc1)[C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)C(=C)C)[C@@H]4CCC5=CC(=O)CCC5=C24
CHEMBL1766,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
CHEMBL4068008,CCOc1nccc2NC(=C(C#N)[C@@H](c3ccc(cc3OC)C#N)c12)C
CHEMBL4077728,CC(=O)Nc1ccc(cc1)S(=O)(=O)N(Cc2ccccc2)c3ccc(Oc4ccccc4)cc3
CHEMBL3261408,C[C@@H](CNc1cccc2c1cnn2c3ccc(F)nc3)NS(=O)(=O)c4c(C)cc(C)cc4C
CHEMBL691,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C
CHEMBL3093442,FC(F)(F)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c3c(Cl)cc(Cl)cc3Cl
CHEMBL564923,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@@]2(C)[C@]1(O)C(=O)CSCCNC(=S)NCCNC(=O)c5cc(NC(=O)c6cc(NC(=O)c7cc(NC(=O)c8cc(NC(=O)CCCNC(=O)c9cc(NC(=O)c%10cc(NC(=O)c%11cc(NC(=O)c%12nccn%12C)cn%11C)cn%10C)cn9C)cn8C)cn7C)cn6C)cn5C
CHEMBL391076,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cccc(Cl)c2)C(F)(F)F
CHEMBL525923,CC(C)NC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO
CHEMBL1940549,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CSc5ncc6ccccc6n5
CHEMBL302366,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CSC6CCOC6=O
CHEMBL302362,CC1=CC(C)(C)Nc2ccc3c4ccccc4O\C(=C/c5ccccc5C)\c3c12
CHEMBL393392,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc(C)cc(C)c2)C(F)(F)F
CHEMBL1257221,COc1ccc(F)cc1C(C)(C)CC(O)(CNc2ccc3C(=O)ON=C(C)c3c2)C(F)(F)F
CHEMBL292970,CCOc1ccc(CC2Oc3cccc(OC)c3c4ccc(NS(=O)(=O)C)cc24)cc1
CHEMBL228274,COc1cc(ccc1O)[C@@H]2[C@@H](C)[C@H](C)[C@H]2c3ccc(O)c(OC)c3
CHEMBL373841,COc1cc(OC)c([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC)[C@@H]4CCC5=CC(=O)CCC5=C24)c(OC)c1
CHEMBL3261409,C[C@@H](CNc1cccc2c1cnn2c3cccc(C)c3)NS(=O)(=O)c4c(C)cc(C)cc4C
